RA,Dec,PGC#,NSAID,othername,vhelio,vhelio_err,distance,i,z,I,K
192.88545,-27.78297,43558,,ESO_442-_G_024,3554.0,5.0,51.7455877565,,,12.29,10.618
192.885,-13.33004,43560,,g1251324-131948,1312.0,5.0,18.994795582,,,11.41,9.401
192.89925,-26.09,43568,,ESO507-026,3122.0,5.0,45.4086275205,,,,9.443
192.9045,-8.41027,43571,,g1251371-082437,3782.0,29.0,55.1002956179,,,11.2,9.196
192.9054,-41.3036,43572,,2MASX_J12513734-4118121,3452.0,14.0,50.2493610341,,,12.91,10.918
192.9069,-26.11748,43573,,ESO_507-_G_027,3201.0,16.0,46.5674697859,,,11.6,9.413
192.9216,-42.60574,43578,,g1251412-423621,3222.0,35.0,46.875516464,,,12.24,10.059
192.9324,-38.82919,43584,,ESO_323-_G_015,3058.0,42.0,44.4698185967,,,11.88,9.878
192.93982841,25.7744694375,43586,142446,NGC_4747,1406.8059082,120.000190735,14.3,11.7610628167,11.554897503,12.41,10.281
192.9411,-26.09017,43589,,ESO_507-_G_028,3520.0,33.0,51.2468455157,,,11.39,9.358
192.94305,-41.13226,43591,,NGC_4729,3305.0,,32.4,,,11.18,8.904
192.94755,-22.28286,43592,,ESO575-012,3585.0,38.0,52.200323329,,,,12.502
192.9498,-40.99364,43593,,PGC043593,2654.0,39.0,38.5555818264,,,13.71,11.85
192.9501,-10.45478,43594,,NGC_4742,1270.0,,15.5,,,,8.371
192.935747325,26.1111185635,43595,103680,PGC043595,1248.0,,9.2,14.5785159342,14.5406483881,16.08,
192.9639,-41.43232,43597,,PGC043597,3618.0,22.0,52.6859171927,,,15.63,13.532
192.9753,-4.57701,43600,,PGC043600,2810.0,15.0,40.8356513828,,,,
192.979120093,12.0820415279,43601,169954,NGC_4746,1895.63793945,132.500213623,35.2,13.641034698,13.3691421504,11.66,9.485
192.98535,-41.53914,43604,,g1251565-413221,3679.0,10.0,53.5839481923,,,12.97,10.716
192.999,-26.62137,43608,,ESO507-029,3355.0,3.0,48.8264787589,,,12.93,11.472
193.002,-41.14689,43611,,NGC_4730,2093.0,,32.4,,,11.0,9.149
193.01355,-41.45996,43623,,ESO_323-_G_019,3921.0,13.0,57.1466285515,,,11.8,9.65
193.0191,-40.90674,43626,,PGC043626,3284.0,71.0,47.784987609,,,16.02,
193.0551,-29.84063,43642,,g1252133-295026,2854.0,22.0,41.4787479243,,,10.49,8.394
193.0617,-26.30382,43649,,g1252148-261814,3467.0,14.0,50.4693943757,,,11.23,9.257
193.0608,-26.59506,43650,,ESO507-033,3358.0,9.0,48.8704854272,,,14.06,11.954
193.0647,-41.47719,43651,,PGC043651,3042.0,24.0,44.2351163657,,,14.87,13.457
193.06545,-41.25942,43652,,PGC043652,3388.0,18.0,49.3105521103,,,13.82,11.961
193.0665,-41.39046,43653,,g1252160-412326,2984.0,,32.4,,,11.61,9.477
193.088433828,21.6296761676,43654,142456,UGC08011,1052.04101562,167.500259399,16.0,15.4322543856,15.5175576922,,
193.072902556,11.3138761062,43656,162517,NGC_4754,1546.43737793,127.500205994,16.1,9.84617352384,9.56919407742,9.24,7.403
193.08165,-41.05994,43661,,NGC_4744,3362.0,13.0,48.929160985,,,11.87,9.015
193.10685,-15.5173,43664,,PGC043664,3771.0,11.0,54.9383556016,,,,10.101
193.091951914,-1.19958535332,43671,142457,NGC_4753,1369.44482422,152.500228882,23.5,10.2747385728,9.94929911971,8.57,6.71
193.11225,-9.75372,43679,,UGCA_304,2258.0,,26.1,,,12.84,10.65
193.12305,-39.14595,43681,,ESO_323-_G_024,3129.0,59.0,45.5113097466,,,12.74,10.874
193.14435,-9.77658,43690,,MRK_1337,2588.0,,32.0,,,12.36,10.48
193.14675,-31.8873,43691,,ESO442-028,3547.0,4.0,51.6429055305,,,13.78,
193.1517,-6.2902,43697,,PGC043697,1536.0,,12.4,,,,
193.1673,-22.19285,43703,,g1252402-221134,3463.0,6.0,50.4107188179,,,13.05,11.596
193.184305277,15.8480061089,43707,142462,NGC_4758,1439.44824219,125.000198364,14.9,12.2712829809,12.052927802,12.77,10.017
193.18905,-7.42914,43710,,PGC043710,3555.0,4.0,51.760256646,,,13.58,12.687
193.21035,-40.45161,43717,,ESO_323-_G_027,3840.0,,32.4,,,11.71,9.766
193.2132,-15.49163,43720,,PGC043720,3688.0,67.0,53.7164445693,,,14.04,12.452
193.21335,-41.75161,43722,,PGC043722,2240.0,59.0,32.5046280036,,,14.85,13.243
193.2117,-42.66,43723,,g1252508-423936,2102.0,17.0,30.4913053068,,,10.6,8.192
193.23405,-26.69692,43731,,ESO_507-_G_035,3088.0,,33.0,,,12.66,10.913
193.23323456,11.2309646162,43733,142468,NGC_4762,1204.29821777,150.000228882,16.8,10.3175139684,10.051913764,9.57,7.291
193.2393,-42.73661,43735,,ESO323-030,1772.0,60.0,25.6856331805,,,14.18,12.422
193.246592238,14.4004405327,43739,170566,PGC043739,1274.8380127,135.000213623,18.4556001797,17.0385819208,16.9396506082,16.77,
193.2561,-39.83537,43744,,NGC4767A,2877.0,78.0,41.8149120256,,,14.39,11.859
193.265498796,7.68321144157,43746,77210,PGC043746,1759.68261719,130.000198364,25.5062595343,14.5462324532,14.4210569771,14.42,12.912
193.2687,-9.20003,43754,,NGC4759,3561.0,13.0,51.8482699826,,,11.05,8.634
193.28505,-41.21172,43765,,PGC043765,2867.0,34.0,41.6687537207,,,15.54,13.979
193.284,-10.37819,43766,,NGC_4766,3983.0,33.0,58.0593813707,,,12.84,10.816
193.292819613,25.2791788405,43769,119963,PGC043769,1316.63269043,125.000198364,19.0620127994,14.3794147222,14.1042510717,14.78,12.781
193.296,-27.46535,43770,,g1253111-272754,3610.0,17.0,52.5681426353,,,12.68,10.405
193.310722721,4.46323467392,43775,30972,12531430+0427489,722.0,,9.7,12.9327218915,12.8349359418,12.85,10.81
193.338570922,1.26909698053,43784,14388,12532123+0116088,1275.52526855,155.000244141,15.6,11.7484236662,11.4846392576,11.35,9.0
193.34415,-22.68781,43785,,ESO_575-_G_018,3525.0,41.0,51.3201899629,,,13.26,11.54
193.341,-4.97914,43786,,PGC043786,1410.0,,12.4,,,15.94,
193.344,-42.14093,43787,,g1253226-420828,2348.0,7.0,34.0831376965,,,13.72,11.362
193.36395,-48.74905,43791,,NGC_4785,3678.0,17.0,53.5692263726,,,10.8,8.509
193.37025,-22.34687,43796,,ESO575-019,3458.0,5.0,50.3373743708,,,15.19,
193.371563386,2.16836338247,43798,162541,NGC_4772,1199.62072754,165.000259399,15.6,11.0194235747,10.7232104246,10.81,8.348
193.3842,-9.54127,43804,,g1253322-093229,3644.0,21.0,53.068684504,,,11.32,9.242
193.38975,-26.66268,43807,,ESO507-039,3155.0,12.0,45.8927008719,,,14.21,13.654
193.3935,-25.384,43809,,ESO507-041,3188.0,,37.7,,,13.24,11.389
193.4001,-8.63872,43810,,NGC_4773,3487.0,35.0,50.7627721644,,,11.7,9.398
193.40025,-26.29423,43812,,g1253361-261739,3242.0,,37.7,,,12.71,10.666
193.4169,-26.654,43821,,ESO_507-_G_043,3100.0,40.0,45.0859119529,,,12.31,10.349
193.44045,-6.62217,43826,,g1253457-063720,1566.0,,12.4,,,10.54,9.209
193.4553,-27.89429,43831,,ESO443-001,3200.0,5.0,46.5528008965,,,15.38,13.991
193.461822584,9.71003051934,43837,162547,12535082+0942347,2837.6730957,142.500213623,35.2,11.8220211024,11.5975433345,12.2,9.865
193.46835,-39.99294,43842,,PGC043842,3351.0,59.0,48.7678032012,,,14.17,12.37
193.4706,-39.71433,43845,,NGC_4767,2997.0,,32.8,,,10.32,8.187
193.4868,-12.10588,43851,,PGC043851,824.0,,11.0,,,13.47,
193.4937,-8.77556,43852,,g1253585-084633,3527.0,11.0,51.3495277418,,,11.62,9.912
193.507859075,-1.50833376389,43864,3625,PGC043864,1251.92797852,160.000244141,18.1231910167,14.6383775478,14.3931192166,13.92,12.028
193.525028826,27.1527471821,43869,142491,NGC4789A,374.0,,3.91,12.5141579416,12.4790131357,,15.347
193.5219,-8.62084,43870,,g1254052-083716,3538.0,38.0,51.5108855256,,,12.07,10.127
193.5252,-40.901,43872,,PGC043872,3024.0,17.0,43.9710763559,,,14.02,11.949
193.55595,-43.1395,43886,,ESO269-003,2367.0,95.0,34.3608384758,,,,
193.552402151,0.802537635072,43888,1685,PGC043888,1337.39404297,152.500228882,19.3632460392,16.0431910283,15.897823406,15.18,13.71
193.5762,-41.8206,43893,,g1254183-414914,3341.0,7.0,48.6211143068,,,12.32,9.857
193.593931018,58.8949966073,43896,37732,PGC043896,2641.22167969,112.500175476,38.3688160627,15.1609770449,15.1050116213,14.43,12.508
193.5858,-31.78177,43897,,ESO443-003,3607.0,8.0,52.5239771763,,,,
193.59915,-10.53703,43902,,g1254238-103214,1260.0,,15.3,,,10.39,8.596
193.622561353,26.303955,43907,142502,UGC08030,628.0,,15.3,16.3003921593,16.2298975075,,11.991
193.6122,-14.7022,43913,,2MFGC_10195,3945.0,62.0,57.4999522234,,,13.36,11.349
193.61895,-39.72807,43916,,ESO323-040,3582.0,39.0,52.1563166607,,,14.28,12.107
193.6512,-31.88051,43925,,ESO443-006,3566.0,3.0,51.9216144298,,,15.11,
193.6527,-12.55842,43926,,12543658-1233288,3993.0,20.0,58.2065995674,,,11.15,8.624
193.65465,-18.30828,43927,,g1254371-181830,1513.0,20.0,21.9139086935,,,12.17,10.173
193.6542,-10.61308,43929,,g1254370-103647,1260.0,2.0,18.2403106108,,,11.9,9.908
193.65744003,46.5311787902,43931,142508,NGC_4800,1176.44140625,150.000228882,16.0,11.2840219256,10.9958825823,,8.294
193.66923775,28.9386590481,43939,142509,12544061+2856192,2524.69897461,110.000175476,38.0,12.0926168661,11.8427026968,11.32,8.888
193.673292741,2.1039376672,43940,14384,PGC043940,1004.26593018,190.000305176,14.5297815284,14.3815774036,14.2043141437,13.45,11.544
193.684286118,13.2376499169,43944,169958,12544419+1314141,1330.05419922,132.500213623,19.2567498507,13.3521236998,13.1032585722,12.81,10.38
193.683106936,8.05308732152,43950,77218,12544394+0803111,2548.96899414,127.500205994,37.0204664486,14.2376218773,14.0315614678,13.56,11.338
193.681402422,58.776488573,43951,142510,UGC_08040,2686.37353516,112.500175476,37.0,14.1675467063,13.932683425,13.59,11.077
193.68735,-39.85228,43954,,NGC_4767B,3500.0,19.0,50.953467727,,,11.92,9.793
193.702272336,19.1772905276,43961,142513,IC3881,1170.39660645,145.000228882,25.7,14.635730909,14.5299836861,13.04,11.964
193.7061,-16.0522,43966,,PGC043966,3385.0,38.0,49.266545442,,,14.31,
193.71282252,2.65413454923,43969,162575,NGC4809,1136.51501465,172.500274658,15.6,14.2849341337,14.2060652678,14.63,
193.7124,-11.89261,43970,,PGC043970,2472.0,6.0,35.8955006772,,,13.64,12.902
193.713179566,2.64084527747,43971,142514,NGC4810,1072.73510742,182.500274658,15.6,14.9582205717,14.9199133818,,
193.7163,-10.24773,43972,,NGC_4790,1356.0,,15.3,,,11.42,9.758
193.72095,73.17834,43975,,UGC_08052,1544.0,4.0,22.3653506205,,,,10.906
193.7232,-28.34082,43978,,ESO443-009,645.0,,5.78,,,,
193.707437463,58.8824569437,43983,37718,PGC043983,2725.44189453,112.500175476,39.5997644467,14.8035589145,14.6938291476,14.0,12.359
193.766660952,58.7906790437,43996,162579,UGC08046,2796.51025391,107.500167847,40.6384875405,15.0919784833,15.007330351,14.78,11.08
193.761909507,8.06553140244,43998,162580,12550286+0803559,2774.45996094,137.500213623,40.3162041962,11.9490938901,11.7612982511,11.39,8.944
193.79261201,7.91785110827,44008,169959,UGC08042,2658.11816406,132.500213623,38.6157722142,15.1567068446,15.0336866724,14.02,12.875
193.802737144,0.116657969626,44014,1654,UGC08041,1460.03112793,147.500244141,23.0,12.8131080979,12.6942154283,12.85,11.984
193.80645,-8.11965,44016,,g1255135-080711,3824.0,15.0,55.7186120439,,,12.57,10.72
193.814719118,2.89665426768,44017,14409,12551552+0253479,2788.01757812,140.000228882,23.1,11.812805154,11.4953746578,12.53,9.881
193.83045,-14.94996,44021,,PGC044021,3228.0,39.0,46.9635298007,,,13.7,12.364
193.84130214,58.3441767226,44025,52773,12552193+5820387,2667.23388672,112.500175476,37.0,11.9649977256,11.704993682,11.39,9.047
193.8411,-49.54935,44026,,A125229.9-491644,2050.0,23.0,29.7340478808,,,11.86,9.586
193.847646665,7.91004544913,44033,142524,UGC08045,2790.71630859,140.000228882,37.0,14.0973677207,14.0245070029,13.84,11.823
193.87755,-50.07139,44040,,IC3896A,2132.0,,28.0,,,11.52,11.907
193.87395,-45.23541,44041,,ESO269-009,2223.0,,18.7,,,13.92,13.219
193.87965,-10.39727,44042,,PGC044042,1321.0,,15.3,,,14.28,
193.88565,-28.45888,44050,,g1255326-282733,3186.0,9.0,46.3474364444,,,13.33,11.351
193.922907704,19.2110116662,44055,162605,PGC044055,419.0,,5.5,14.9367749572,15.5028560042,,
193.921706975,19.2093316646,44055,142535,PGC044055,419.0,,5.5,14.9670493484,15.4908006072,,
193.9035,-8.05083,44059,,g1255368-080303,3766.0,20.0,54.8647465032,,,12.77,10.753
193.890319393,8.24041912481,44061,142529,NGC_4803,2668.37866211,130.000198364,38.7657379144,13.8132729912,13.5861268425,,10.695
193.9113,-39.54058,44065,,ESO_323-_G_044,3141.0,59.0,45.6873364198,,,12.29,10.272
193.91205171,-0.264895819925,44066,1672,UGC08048,1247.43933105,160.000244141,18.0580637657,15.934385498,15.9927227096,15.9,
193.95396053,4.3041354203,44086,142539,NGC_4808,920.262512207,197.500320435,15.6,12.4188071196,12.1959086363,11.01,9.031
193.95675,-12.05529,44087,,g1255496-120319,1032.0,,11.5,,,,8.481
193.954511381,4.01394496471,44089,162610,UGC08053,863.336242676,200.000320435,15.6,15.1413117354,15.0689726774,15.45,
193.976203286,63.6116996164,44092,27833,IC_0836,2864.34326172,110.000175476,24.7,12.5686006568,12.1843099616,,10.172
193.992519822,-1.34761699731,44095,142544,PGC044095,3013.3137207,157.500244141,43.8143205064,15.4849682978,15.3832951716,14.6,13.449
193.99875,-19.26896,44097,,ESO575-029,3165.0,2.0,46.0393897662,,,12.14,11.736
194.018341195,3.81300859732,44102,142548,UGC08055,753.430847168,205.000320435,10.8903334446,15.7864050369,16.2334179382,,
194.03985,-50.14362,44110,,ESO219-010,,,4.28,,,15.64,
194.0421,-8.15128,44112,,g1256101-080905,3950.0,7.0,57.5735613218,,,12.59,10.919
194.0517,-29.50294,44116,,NGC_4806,2413.0,,29.0,,,12.08,10.304
194.074506687,34.6562358899,44121,142556,PGC044121,1015.48327637,157.500244141,18.5,16.7555459131,16.8043254007,16.23,
194.083349645,10.188749177,44125,169961,UGC08056,2691.73828125,130.000198364,39.1071581481,14.8992714768,14.8301262742,14.69,13.728
194.07975,-41.13392,44129,,ESO323-046,3517.0,59.0,51.2028388474,,,14.16,13.239
194.1033,15.08499,44135,,PGC044135,,,6.0,,,,
194.1183,-42.17439,44143,,PGC044143,3790.0,41.0,55.2180701752,,,13.74,11.649
194.11755,-36.37084,44145,,g1256282-362215,2612.0,13.0,37.9417169458,,,11.67,9.718
194.1444,-13.39364,44157,,PGC044157,2963.0,9.0,43.0762741003,,,,12.767
194.15055,-6.81778,44160,,g1256361-064904,1373.0,39.0,19.8798644904,,,,9.863
194.1531,-41.59536,44161,,PGC044161,3810.0,39.0,55.5125065685,,,14.66,
194.16945,-7.56276,44166,,g1256406-073346,1296.0,,12.4,,,,9.09
194.182089113,11.9313613469,44170,162632,UGC08061,563.0,,6.49,14.8457398185,14.8346543083,16.23,
194.183623967,11.9324283003,44170,169962,UGC08061,563.0,,6.49,14.8348726997,14.8477368126,16.23,
194.1801,-50.34672,44180,,IC_3896,2274.0,,28.0,,,9.98,7.712
194.181851321,21.6830374834,44182,142569,MESSIER_064,409.0,,4.44,6.98357508312,6.73047754894,7.32,5.315
194.2038,-8.52525,44191,,g1256489-083131,1065.0,,12.0,,,10.04,7.923
194.21355,-43.12669,44199,,g1256513-430736,3810.0,27.0,55.5125065685,,,11.62,9.455
194.2182,-41.79722,44201,,g1256524-414750,3252.0,39.0,47.3155831471,,,,9.667
194.21955,-41.81331,44204,,NGC_4812,3667.0,45.0,53.4072863563,,,11.92,9.596
194.222692874,8.16157803493,44211,77220,PGC044211,2603.91015625,127.500205994,37.8234771609,16.1580295175,16.0490398019,15.41,
194.237631162,4.06551328784,44215,31039,PGC044215,998.87890625,190.000305176,14.4516194401,15.2339688364,15.1831704203,14.57,
194.23335,84.10256,44219,,UGC_08101,1877.0,15.0,27.2147106752,,,,10.816
194.25225,-17.32047,44234,,PGC044234,3969.0,12.0,57.8532758954,,,13.45,12.137
194.26545,-10.76179,44236,,g1257037-104543,3931.0,30.0,57.2938467481,,,11.85,9.863
194.26785,-39.7669,44237,,g1257043-394601,2920.0,33.0,42.4455118546,,,13.68,11.421
194.251345029,1.02875703182,44240,14374,UGC08066,2781.68237305,140.000228882,40.4217657473,15.4384127846,15.4407836189,15.02,
194.300529921,-1.7066692329,44254,162650,g1257122-014225,2859.50073242,142.500213623,32.4,13.1119672996,12.8705007774,12.83,10.414
194.29995,-4.15927,44264,,PGC044264,1538.0,,12.0,,,,13.311
194.30505,-15.03651,44267,,g1257132-150212,3739.0,4.0,54.4672573722,,,12.45,10.631
194.3046,-46.37483,44271,,g1257131-462229,3387.0,4.0,49.2958832209,,,12.25,10.07
194.3157,-5.34614,44278,,PGC044278,1258.0,4.0,18.2112919581,,,12.38,11.432
194.352,-13.73755,44299,,NGC4823,3914.0,63.0,57.0435758138,,,13.63,11.905
194.360330798,-3.49088919941,44310,142603,g1257265-032927,3144.77832031,185.000289917,45.7427601827,13.2220582309,12.9630898776,12.77,10.341
194.3862,-19.70028,44312,,PGC044312,3680.0,42.0,53.598670012,,,,12.494
194.3661,-19.69131,44313,,g1257279-194129,3352.0,11.0,48.7824720906,,,10.89,8.819
194.40285,-27.29223,44340,,g1257367-271732,3243.0,27.0,47.1835631422,,,11.32,9.288
194.435495051,2.69170777642,44354,14421,UGC08074,1078.82373047,180.000274658,15.6,15.3217860167,15.2959452574,17.32,
194.4372,-29.76639,44355,,ESO_443-_G_017,3055.0,,33.0,,,,9.405
194.445,-9.63371,44358,,g1257468-093802,1487.0,,15.3,,,12.22,10.141
194.44815,-39.76168,44361,,g1257475-394542,3760.0,31.0,54.7764155852,,,,8.894
194.458824331,29.6545410354,44370,162674,UGC08076,2546.68798828,107.500167847,36.9871276536,15.1136676427,14.9768897649,14.12,12.632
194.505012072,1.57583474379,44392,14373,12580119+0134330,1260.07373047,157.500244141,24.3,12.2712110708,11.8737920949,10.78,7.787
194.5146,-45.80828,44397,,PGC044397,2080.0,5.0,30.170927165,,,,12.645
194.5329,-46.26438,44409,,NGC_4835,2191.0,,18.7,,,10.47,8.145
194.572104136,14.5571518823,44432,169964,UGC08085,2114.65966797,135.000213623,27.8,13.588206844,13.3877578541,13.06,11.404
194.57841751,13.3914816528,44433,70406,12581881+1323293,2651.54174805,120.000190735,38.5196524325,13.7758658699,13.5317462258,13.14,10.768
194.57655,-33.2279,44436,,ESO381-031,2433.0,8.0,35.3254832882,,,14.75,
194.59326475,2.79269172187,44450,142641,UGC08084,2778.00561523,140.000228882,23.1,12.9977836391,12.8444614192,14.15,13.133
194.6085,-9.0378,44454,,PGC044454,3873.0,8.0,56.4399812075,,,14.33,13.009
194.6178,-10.57697,44460,,PGC044460,1262.0,6.0,18.2693292636,,,12.57,11.795
194.62755,-15.53311,44471,,g1258306-153159,3146.0,20.0,45.760680867,,,11.92,10.045
194.650140432,1.70724677533,44474,142657,PGC044474,2810.96923828,142.500213623,40.8498176052,16.1102909713,16.1231064467,15.18,
194.6397,-37.55783,44475,,g1258334-373328,3896.0,40.0,56.7785830598,,,12.77,10.57
194.6583,-42.40477,44489,,ESO323-053,3335.0,43.0,48.5331009702,,,14.35,13.786
194.668508087,14.2175055892,44491,142659,UGC08091,217.0,,2.13,12.8269566109,12.8949574044,15.42,
194.667484681,14.2169187447,44491,169968,UGC08091,217.0,,2.13,13.1255615762,13.2203739693,15.42,
194.7027,-6.11223,44506,,PGC044506,1603.0,4.0,23.2245465461,,,13.56,
194.720450944,13.1523589573,44517,170572,PGC044517,2007.90917969,135.000213623,29.1210942992,15.1632015393,15.0754196331,14.97,
194.758059097,34.8604930872,44536,142688,PGC044532,842.0,,7.3,11.7037984437,11.6537744111,,11.765
194.751294673,34.8451837202,44536,88637,PGC044532,842.0,,7.3,12.7219506806,12.8048287934,,12.541
194.7771,-12.22777,44549,,PGC044549,1307.0,,12.0,,,14.71,
194.82585,-40.96095,44571,,ESO323-054,2942.0,6.0,42.7682274222,,,13.52,14.583
194.8386,-15.04217,44582,,NGC_4856,1353.0,,12.0,,,9.31,7.451
194.84715,-49.62179,44588,,ESO219-016,1895.0,,24.0,,,,
194.8425,-27.42357,44589,,ESO_507-_G_062,3334.0,6.0,48.5184320808,,,11.96,9.894
194.862912637,14.1712226452,44600,142722,NGC_4866,2081.47241211,135.000213623,27.8,10.8860278889,10.5694080158,9.93,7.907
194.87325,-41.64397,44605,,ESO323-055,2415.0,39.0,35.0623983393,,,13.59,12.217
194.87535,-43.1487,44607,,ESO269-024,3584.0,60.0,52.1856544396,,,15.03,12.955
194.904,-29.25833,44614,,A1256-2859,3081.0,31.0,44.8072030537,,,,10.201
194.9412,-29.6002,44663,,g1259459-293601,2808.0,,41.9,,,12.82,10.238
194.96355,-48.25905,44670,,ESO219-017,3549.0,7.0,51.6722433094,,,15.56,
194.9853,73.69273,44672,,UGC08120,1664.0,,26.2,,,12.76,
194.98575,-19.41139,44681,,PGC044681,825.0,,6.9,,,,12.995
194.99034746,2.05036389571,44685,14371,PGC044685,1020.70123291,187.500289917,14.7682466998,14.7706635525,14.7136948635,14.22,
194.991602679,2.05039085515,44685,142772,PGC044685,993.0390625,190.000305176,14.3668872412,14.69197432,14.6418911596,14.22,
195.009,-43.29953,44695,,ESO269-028,3277.0,,44.1,,,13.88,11.968
195.01785,-15.36247,44701,,MCG_-02-33-082,1628.0,39.0,23.5886126163,,,12.88,11.413
195.02175,-34.43366,44702,,ESO381-038,2559.0,6.0,37.1670779298,,,13.18,11.879
195.044061899,12.4833353132,44719,70418,13001057+1228599,1535.37658691,125.000198364,16.0,11.3186612841,11.1309381243,11.85,9.067
195.0552,-41.22416,44724,,ESO323-058,2522.0,33.0,36.6262922017,,,14.03,12.352
195.07340414,-3.06645020664,44733,142796,PGC044733,1221.18078613,167.500259399,17.6770699675,15.1294807563,15.140409864,14.74,
