RA,Dec,PGC#,NSAID,othername,vhelio,distance,r,i,z,I,K,K_err
179.0934,-19.5518,37513,,ESO572-022,1915.0,,,,,13.4,12.535,0.143
179.096642504,32.0387479942,37515,87612,IC2978,3224.85424805,45.7252120972,15.2266819635,15.0127041498,14.8797924676,,13.081,0.163
179.117264083,55.1252801544,37520,41675,11562812+5507308,1113.28613281,20.4153022766,12.0905524649,11.8346682944,11.6201583304,11.12,8.845,0.02
179.058836369,31.3036851733,37523,140465,PGC037523,734.001159668,14.9730138779,16.1766340643,15.9338476569,15.9571592719,,,
179.1198,50.42834,37525,,UGC_06917,911.0,,,,,11.47,11.212,0.097
179.147131189,28.4903499999,37529,102197,PGC037529,3512.81762695,53.3540382385,15.7930821145,15.5882824624,15.5246781076,15.03,13.212,0.146
179.156412491,55.6330466722,37532,160782,UGC06919,1289.94677734,23.5834598541,14.8217644799,14.4641709435,14.2661652672,13.86,11.558,0.084
179.168872702,32.6288569569,37538,87603,PGC037538,3423.95483398,50.006690979,16.0695920343,16.0084805841,15.9076047296,15.28,13.492,0.175
179.175553488,48.334257846,37542,140474,NGC_3985,948.001464844,17.924495697,13.1453990199,12.9516638972,12.8021716334,12.52,10.346,0.037
179.184181099,32.0217346947,37544,87611,11564418+3201184,3215.03857422,45.5585861206,12.8848578713,12.3708159706,11.9871680519,,8.989,0.017
179.1936,-38.19248,37549,,g1156465-381133,2997.0,,,,,12.17,10.235,0.09
179.216874653,50.8169629974,37550,38575,UGC06922,878.877868652,16.9040031433,14.3855284972,14.0499610229,13.9965171142,13.96,,
179.208415461,53.1595997535,37553,32744,UGC06923,1070.40515137,19.7197704315,13.8622942318,13.7426348079,13.606085812,12.75,11.324,0.102
179.23235138,57.5134951592,37556,160786,UGC06926,1080.00170898,19.8637866974,15.8262124291,15.7162347069,15.4900374642,15.28,,
179.225988919,32.1588139542,37559,87609,11565423+3209317,3068.55175781,43.5668983459,13.8886199732,13.5812469264,13.3547931452,13.08,10.65,0.037
179.2413,-19.85502,37562,,g1156579-195118,1801.0,,,,,11.54,9.757,0.031
179.2482,-19.98675,37566,,ESO572-024,1882.0,,,,,14.28,14.047,0.272
179.236710731,60.3299286344,37567,160787,PGC037567,1339.00219727,24.7970619202,15.6464300723,15.5136442752,15.4090433688,14.59,12.915,0.159
179.285406864,30.3923060169,37574,160792,11570849+3023322,3299.78930664,47.0312576294,13.4392873915,13.0678140791,12.7783167036,12.88,10.606,0.042
179.31225,-27.7,37580,,ESO504-030,1780.0,,,,,13.7,,
179.322370541,49.2835609685,37584,140483,11571737+4916596,785.514892578,15.6371650696,12.7905437504,12.5177814518,12.4757205997,12.19,11.154,0.087
179.357772899,39.7624410424,37597,160798,PGC037597,1032.00158691,19.0489444733,14.6136966966,14.4472194932,14.3902145646,14.39,14.318,0.187
179.35588287,57.9300466862,37598,52426,UGC06931,1201.17736816,22.0396766663,14.6079156666,14.4160154133,14.2824781208,13.78,,
179.36685,-19.62393,37602,,ESO572-025,1781.0,,,,,14.1,12.625,0.117
179.376643767,32.3338444263,37613,140494,NGC_3991S,3148.00488281,44.5847091675,14.474182101,14.3429336269,14.1800136287,,10.868,0.054
179.403619285,32.277606198,37616,87608,11573686+3216394,3081.70556641,43.7041740417,13.1402957831,12.7929828558,12.5007331762,12.31,9.711,0.017
179.39976666,53.3748311629,37617,140498,MESSIER_109,1048.00158691,19.3654289246,11.6328799726,11.2078521253,10.8644721509,8.88,6.927,0.018
179.398237939,55.4588497383,37618,140497,NGC_3990,696.001098633,14.2615022659,12.7130318054,12.3515110382,12.1879120239,11.35,9.543,0.023
179.41365,-20.4869,37620,,ESO572-026,3505.0,,,,,16.61,,
179.449017501,53.2340301669,37621,160810,UGC06940,1184.00183105,21.583688736,16.517439641,16.4542453661,16.3413522616,15.67,,
179.433739762,32.2940685445,37624,87606,11574409+3217386,3323.16259766,47.4835777283,12.7754326248,12.7301388169,12.6337509537,13.1,10.516,0.056
179.43675,-10.17314,37625,,PGC037625,1712.0,,,,,12.01,,
179.464085214,27.8686705231,37636,102403,11575138+2752072,3353.39331055,48.4399108887,14.4571827543,14.1193798674,13.899008621,13.49,11.052,0.039
179.484034797,55.4532624529,37642,140507,NGC_3998,1040.00158691,19.2205524445,11.3500675053,10.6593173832,10.3125194401,9.28,7.359,0.01
179.521740887,27.8788050942,37654,160817,11580523+2752439,3351.51464844,48.3847084045,13.8793359285,13.695641089,13.4899297242,13.17,10.734,0.047
179.547212053,48.8815409186,37662,160820,PGC037662,833.462158203,16.295293808,16.3552767205,16.256971972,16.1696783471,16.17,,
179.570924523,28.1924944409,37666,140520,NGC_4008,3620.00561523,56.2307891846,12.4086176132,12.0195013259,11.7405115341,,8.822,0.018
179.5743,-14.73329,37667,,PGC037667,1974.0,,,,,15.56,,
179.5791,-39.55054,37669,,g1158191-393301,3713.0,,,,,12.04,10.455,0.093
179.6058,-22.44,37681,,ESO572-030,1784.0,,,,,,13.566,0.16
179.606500382,50.9170154636,37682,140528,UGC06956,917.001464844,17.4462966919,14.6399241976,14.2933074526,14.5387679628,15.16,,
179.620889256,27.5287961692,37687,102193,NGC4016,3440.56445312,51.3828811646,14.5778311239,14.5212458121,14.4274881827,13.99,12.789,0.107
179.62515,38.07605,37689,,UGC06955,917.0,,,,,,,
179.6301,-18.3469,37690,,g1158312-182049,1646.0,,,,,10.68,8.717,0.022
179.633871182,43.9479816684,37691,160829,11583138+4356476,838.001281738,16.4436626434,11.717300912,11.2158112727,10.6066746913,11.77,7.628,0.016
179.641869571,42.7340573567,37692,60375,11583404+4244025,814.01171875,16.1217517853,12.8430399268,12.6135172217,12.4652971595,12.15,10.444,0.06
179.649322896,16.1772645417,37695,160830,NGC_4014,3763.00585938,59.3408660889,12.9967914521,12.6439662873,12.3572517334,11.56,9.49,0.019
179.658080066,47.2616054992,37697,160831,11583789+4715413,918.254760742,17.5105266571,12.9943013703,12.6448331391,12.3881478821,11.76,9.582,0.034
179.696737235,53.4259404898,37700,140543,UGC06969,1114.00170898,20.4198570251,15.1810961568,15.0657835805,14.9840823018,14.62,,
179.690292837,27.4524338817,37705,102480,11584567+2727087,3448.80395508,51.6892662048,13.2355008272,13.0286889222,12.8758912233,12.74,10.444,0.053
179.68875,-19.83995,37707,,PGC037707,1637.0,,,,,14.47,13.704,0.238
179.69172842,-1.46194133403,37710,140542,UGC06970,1476.00231934,23.3792591095,14.7129815409,14.3854306529,14.4610913584,12.82,12.921,0.129
179.717521412,42.7224121622,37719,140546,11585220+4243207,703.729919434,14.5885972977,12.1741040123,11.6844342125,11.2646286858,11.07,8.116,0.009
179.72055,45.73313,37722,,PGC037722,1154.0,,,,,14.53,,
179.736159722,30.411891464,37723,160843,NGC_4020,753.099609375,15.2258329391,13.272211637,13.0593953986,12.913454618,12.38,10.755,0.055
179.742,-19.02988,37727,,ESO572-034,1114.0,8.5,,,,13.26,12.975,0.159
179.745813837,54.2391108476,37728,140554,MRK_0433,3564.00561523,50.6092720032,13.9475687553,13.664691787,13.5176142265,13.24,10.838,0.04
179.781802707,30.6974633486,37734,160851,IC2984,715.001098633,14.6827497482,15.1523334163,14.9558908123,14.8082305568,14.5,14.073,0.146
179.788135041,52.7079126896,37735,32752,UGC06983,1081.17700195,19.8901081085,13.0863825871,12.8900401189,12.8326747014,12.39,11.749,0.079
179.792706744,-2.59089027724,37737,3268,UGC06978,1544.03723145,24.1956939697,15.3026587676,15.1530081938,15.1501090239,15.58,,
179.792452171,37.7934304615,37738,90256,NGC4025,3223.57373047,45.7589988708,14.2991496154,14.1095896789,13.9259654113,13.47,12.336,0.098
179.775927342,24.471671424,37740,140560,UGC06980,3339.75366211,48.5152893066,16.3262456208,16.3003705293,16.2398026735,18.5,,
179.803048993,30.7313455147,37744,102308,IC2985,3312.34936523,47.2226753235,15.1528021175,15.0502554256,14.9468103725,14.68,13.07,0.13
179.8212,-28.90491,37752,,g1159171-285418,2021.0,,,,,12.27,10.87,0.053
179.854511958,50.9617405182,37760,140569,NGC_4026,930.001403809,17.6299114227,10.9428976852,10.7009466964,10.2920779067,9.56,7.576,0.016
179.8731,-19.3317,37772,,NGC4027A,1747.0,,,,,13.68,14.05,0.261
179.8755,-19.26518,37773,,NGC_4027,1670.0,,,,,10.07,8.481,0.029
179.88255,-36.7184,37774,,g1159318-364306,3867.0,,,,,13.02,11.086,0.075
179.890849696,13.8872057024,37779,170294,PGC037779,1245.11425781,20.8438892365,15.1454251707,15.0101388395,14.9879506529,,12.861,0.121
179.956703738,30.8444335582,37795,102251,11594961+3050399,3108.54956055,43.9325675964,14.1999635083,13.7987393719,13.6337327343,13.33,11.173,0.042
179.990949646,49.5648149179,37814,160873,PGC037814,1125.00170898,20.5505371094,15.6787866389,15.4355987346,15.3750823772,14.94,13.757,0.196
180.077691463,50.6521727762,37832,160884,12001888+5039105,749.001220703,15.0820112228,14.566107257,14.2969994384,14.1430115538,13.58,11.379,0.081
180.068966913,31.2250958878,37838,160882,PGC037838,617.0,14.0259065628,15.1764166776,15.0467808667,14.9677069608,14.1,14.279,0.26
180.09842901,-1.10007802185,37845,140594,g1200236-010600,1465.00219727,23.2486915588,11.1115946294,10.7406019689,10.4706587316,9.35,7.321,0.015
180.12165,-15.94836,37853,,NGC4035,1569.0,,,,,,11.472,0.107
180.13275,-24.72393,37857,,ESO505-002,1707.0,,,,,,,
180.136839396,20.0738931869,37860,118201,12003285+2004263,1271.28955078,21.2055988312,13.0691480762,12.8974352008,12.7679052478,12.51,10.438,0.076
180.1443,-17.84247,37863,,g1200347-175033,1614.0,,,,,,8.681,0.025
180.09525,78.85159,37864,,UGC06996,1964.0,,,,,,,
180.184991893,54.5543972298,37876,41662,PGC037876,1276.03955078,23.253074646,17.3282858705,17.2131049012,17.1336142396,16.61,12.949,0.116
180.1986,-0.02306,37889,,UGC06998,1937.0,,,,,,13.614,0.169
180.255237596,49.9120762213,37893,38583,UGC06999,911.560852051,17.3788566589,16.5985425522,16.3314403106,16.2976001312,19.16,,
180.252221844,55.0252031628,37896,41682,PGC037896,1133.47045898,20.7635383606,15.7782602103,15.5757741721,15.3758497031,,,
180.265929535,30.8445895315,37903,102313,PGC037903,3104.41723633,43.8421287537,16.0803745323,15.8972251945,15.8246543938,15.25,13.438,0.2
180.27975,-24.56838,37906,,g1201070-243405,1808.0,,,,,12.65,10.775,0.081
180.2898,-19.07976,37910,,ESO572-045,1510.0,,,,,15.79,13.788,0.227
180.294191876,14.1034933565,37912,140612,12011054+1406135,1536.73327637,24.3773384094,14.2385012252,14.1697870834,14.0686995132,13.64,11.323,0.062
180.29544216,-1.2976838319,37914,171514,UGC07000,1488.00231934,23.5394020081,14.2090213799,14.0755985284,14.0456913018,14.05,12.669,0.211
180.336,-33.87654,37921,,g1201207-335236,3027.0,,,,,12.61,11.119,0.052
180.339894802,14.4504660269,37927,169824,UGC07003,1287.0020752,21.3450832367,16.401530386,16.2564870129,16.2306205044,,,
180.348603975,13.401036432,37928,66430,12012366+1324036,928.37109375,16.8826217651,12.5043602508,12.2376785796,12.1128693145,12.76,10.1,0.062
180.361434033,61.8958307159,37930,160904,NGC_4036,1445.00231934,26.7682170868,11.0019506831,10.5908998866,10.3047823329,,7.554,0.016
180.364214965,14.0342273858,37931,75371,PGC037931,1482.40234375,23.7100811005,14.9238404599,14.9296902981,14.7873429623,,12.403,0.079
180.37455,-23.31606,37934,,ESO505-004,1759.0,,,,,14.23,,
180.373430852,69.3240691092,37935,140621,NGC4034,2367.00366211,37.0305404663,14.1492768465,13.8596688448,13.6818791566,12.87,11.377,0.08
180.379365195,45.625163929,37938,160908,PGC037938,2052.00317383,32.9863967896,14.7926116649,14.3930984202,14.0975833598,,11.23,0.067
180.38922914,33.3401900016,37940,92217,UGC07007,765.004516602,15.4261007309,14.932714912,14.7053742137,14.756353828,,,
180.4284,-31.70376,37950,,g1201428-314214,2319.0,,,,,11.93,10.084,0.052
180.434671938,62.3277697289,37951,140628,UGC07009,1087.00170898,19.9918994904,14.6739919019,14.6007687879,14.5325276685,13.88,12.306,0.134
180.434422855,5.8213726122,37954,30704,PGC037954,1346.43139648,22.0036029816,15.1430224374,15.0180510476,14.9106482461,14.28,,
180.42075,-15.10832,37956,,PGC037956,1365.0,,,,,14.85,12.951,0.119
180.4608,-24.1236,37960,,ESO505-005,1651.0,,,,,13.97,13.109,0.191
180.47085,-18.86799,37967,,NGC4038,1658.0,22.0,,,,9.47,7.177,0.024
180.4734,-18.88642,37969,,ARP_244,1641.0,,,,,9.44,7.161,0.018
180.492,-30.23463,37974,,ESO440-039,2060.0,,,,,14.18,,
180.513050919,29.8479971428,37976,102318,UGC07012,3068.39916992,43.3088569641,14.3939260126,14.2342542292,14.1023477198,13.63,11.781,0.071
180.547079633,56.3654759117,37995,140642,PGC037995,3346.97290039,48.0705871582,15.1238498778,14.9365139098,14.7699298949,14.35,12.128,0.083
180.550886405,62.1373089118,37999,27641,12021220+6208140,1209.65637207,22.3132781982,11.7412700412,11.4197883365,11.1459464785,11.02,8.408,0.021
180.593884856,29.8617603917,38009,102563,12022251+2951423,3123.12109375,44.0048217773,14.1042029159,13.743755986,13.384670903,12.9,10.427,0.026
180.605785613,29.4706342769,38013,102562,PGC038013,3366.47827148,48.5723953247,15.4536532326,15.43720998,15.3128088875,14.72,12.966,0.119
180.621407474,62.4181400439,38014,140649,UGC07019,1516.00231934,27.8238201141,15.2269074691,15.030757643,14.9278561843,,,
180.6003,-14.53196,38017,,PGC038017,1491.0,,,,,,,
180.654382708,64.3764913576,38025,19176,12023707+6422352,1500.40576172,27.6783847809,14.097342354,13.9519566118,13.7294968187,13.41,11.001,0.061
180.679977208,62.4975264973,38027,27655,PGC038027,1043.26904297,19.2310199738,16.4402867106,16.3451700953,16.1468563823,15.58,,
180.676016887,1.97680307584,38031,13927,12024224+0158364,1961.1427002,29.5167789459,12.0011378897,11.5644485129,11.2204887045,10.98,8.743,0.027
180.6918,-29.09309,38037,,ESO440-044,2199.0,,,,,12.86,13.807,0.221
180.711122197,48.6362878155,38042,60572,12025067+4838103,3429.48583984,48.9052276611,12.6166525234,12.3211756099,12.049489056,11.76,9.162,0.024
180.72495,-16.37363,38049,,g1202540-162225,1761.0,,,,,10.29,8.836,0.046
180.726891741,18.7524007293,38050,140660,NGC4049,841.110656738,16.0368728638,14.2021502501,14.036582852,13.9848345762,13.64,11.976,0.108
180.79002995,44.5311536081,38068,140667,NGC_4051,700.001037598,14.4892463684,10.8496873744,10.4287889369,10.2027624019,9.36,7.665,0.019
180.839753363,29.4197857247,38081,160950,UGC07031,3579.54541016,55.0760536194,14.9017382799,14.6773768603,14.5098143755,13.94,11.76,0.071
180.852,-19.5228,38087,,ESO572-049,1658.0,,,,,13.39,12.554,0.16
180.8772,-25.474,38101,,ESO505-007,1785.0,,,,,,,
180.899111033,16.0560606397,38113,75385,12033594+1603199,904.985046387,16.7040519714,14.4638882918,14.283020143,14.1208230299,13.57,11.174,0.05
180.8958,-25.38031,38114,,ESO505-008,1922.0,,,,,13.65,12.004,0.122
180.917200307,2.64121184359,38117,160963,UGC07035,1228.53613281,20.2488288879,14.5539111731,14.4378509162,14.3009528754,13.75,11.815,0.114
180.957260561,29.7155984504,38125,140689,UGC07041,3160.58911133,44.4499053955,15.462973666,15.1550131557,14.8905592678,14.72,12.427,0.105
180.96045,-27.60253,38126,,ESO505-009,2139.0,,,,,,,
180.96073067,16.554593153,38128,117583,UGC07039,2070.66723633,31.4553356171,15.6246391428,15.4314304483,15.4037090433,14.53,14.432,0.263
180.960578331,14.5501074101,38129,169826,UGC07038,896.353515625,16.5044822693,15.7695862561,15.6948477536,15.8654944211,16.29,,
180.973781707,25.4337469875,38132,140692,UGC07040,3247.58837891,45.8519134521,14.6903436859,14.6230028351,14.4518583496,14.31,13.318,0.151
180.97995,-29.62475,38139,,PGC038139,2146.0,,,,,14.07,12.535,0.154
181.00785,52.58843,38148,,NGC4068,210.0,4.37,,,,,,
181.015890645,31.8957307945,38150,92190,12040382+3153448,760.74432373,15.3387985229,11.7425439036,11.3538777506,11.1055695689,10.5,8.204,0.024
181.01985,28.98089,38153,,PGC038153,910.0,,,,,,12.675,0.12
181.04629623,18.4445174513,38167,140705,NGC_4064,944.835327148,17.3442955017,12.0240876116,11.6718308367,11.4366413989,10.33,8.552,0.019
181.048099013,10.8544074987,38168,169827,NGC_4067,2415.00390625,35.3956108093,13.0093573465,12.6631106271,12.4235819711,12.36,9.895,0.047
181.045735255,62.5040703535,38173,27706,IC0758,1276.92980957,23.6700801849,13.8214018593,13.626224781,13.5146544227,13.3,,
181.083853765,-1.53038652044,38190,160989,UGC07053,1470.00231934,23.2632732391,15.5193911722,15.3422995737,15.7626467875,17.01,,
181.141828126,64.4365634863,38212,160997,NGC_4081,1444.00219727,26.7580776215,13.4966571755,13.1320388742,12.8215072579,11.97,10.044,0.035
181.17165,-28.11641,38222,,UGCA_267,1787.0,,,,,12.5,11.735,0.138
181.198464994,10.5956486676,38238,161007,NGC_4078,2529.00390625,36.7157363892,13.3429856568,12.981718567,12.6631398469,,9.916,0.034
181.215979605,26.9925606177,38244,102354,12045182+2659330,565.0,12.0501289368,13.8250787088,13.5880639383,13.4399354287,12.93,10.777,0.059
181.246127562,58.1072992974,38250,161012,PGC038250,2600.70117188,39.9314537048,15.2055139746,15.0957212653,15.0910806861,15.19,13.285,0.222
181.23615,-35.74308,38252,,ESO379-024,632.0,4.88,,,,16.07,,
181.303197669,28.7818840242,38268,102495,UGC07072,3153.31494141,44.278213501,14.6846400253,14.4382105819,14.2577486984,14.05,12.176,0.088
181.315962797,30.855659929,38277,102332,PGC038277,599.0,13.1027736664,14.6772569461,14.4184049411,14.3879331394,14.11,12.437,0.103
181.344628528,50.3530166227,38283,161021,NGC_4085,743.001220703,14.9991359711,12.8121797367,12.4818116947,12.1834527774,11.3,9.118,0.023
181.347333751,28.3658445626,38286,102502,PGC038286,529.0,11.7846298218,15.5297908229,15.4215936107,15.3938636226,14.62,13.16,0.125
181.337258746,63.1566660706,38289,27659,UGC07079,2962.11303711,43.8284187317,15.0824190714,14.9203116038,14.8226877787,14.43,13.168,0.126
181.386361806,14.4900523665,38299,140738,PGC038299,1485.00231934,23.7286510468,16.2813192049,16.1962400118,16.0806012788,15.4,13.36,0.149
181.3917,-31.42357,38301,,ESO440-049,2263.0,,,,,13.11,11.8,0.103
181.392610858,50.5393800333,38302,140739,NGC_4088,757.001159668,15.1930961609,11.5963703948,11.2071644622,10.9237610656,9.51,7.472,0.017
181.3971,-26.52262,38303,,g1205353-263122,3327.0,,,,,,8.888,0.028
181.4457,-27.94013,38330,,g1205469-275625,1850.0,,,,,11.53,9.296,0.056
181.4475,-38.8539,38331,,g1205474-385114,2910.0,,,,,12.33,10.581,0.089
181.4526,-29.97208,38334,,g1205486-295820,2256.0,,,,,12.64,11.024,0.07
181.456903116,67.2521678514,38343,13006,NGC4108A,2266.36083984,36.0616340637,14.4759904838,14.2989408469,14.1717454887,13.86,12.23,0.086
181.473,-29.29206,38345,,IC_0760,2226.0,,,,,11.38,9.361,0.023
181.47495,-14.5264,38346,,g1205540-143135,1437.0,,,,,,9.444,0.055
181.48365,77.50514,38347,,UGC_07086,2008.0,,,,,,10.249,0.04
181.490640294,43.1435445548,38356,161040,UGC07089,765.43548584,15.4057893753,13.6910824386,13.4572586624,13.3507904617,13.08,13.965,0.187
181.49685,-27.0155,38358,,ESO505-012,1229.0,,,,,,12.653,0.107
181.445280641,66.7447092005,38360,13010,PGC038360,1423.84643555,26.4344005585,16.7269829299,16.5760715988,16.4150351074,15.94,,
181.504677797,47.4785438335,38361,161043,12060113+4728423,555.432189941,12.4150104523,11.4061844985,11.0572045486,10.7798970382,10.89,7.8,0.018
181.51245,-21.19842,38364,,ESO572-052,1793.0,,,,,,,
181.53,-22.84831,38367,,ESO505-013,1718.0,,,,,,,
181.53525028,49.5827539388,38370,161045,NGC_4100,1074.00170898,19.7553920746,11.5406707745,11.1766799908,10.8964828472,10.03,8.026,0.017
181.54455343,42.9559976427,38375,60496,UGC07094,747.661743164,15.1795301437,14.7805134464,14.5256497074,14.3650185276,13.85,12.493,0.078
181.57065,-35.98056,38380,,g1206170-355850,3877.0,,,,,12.29,10.286,0.047
181.5783,-22.09737,38381,,ESO572-053,1716.0,,,,,,,
181.561886305,58.9730904162,38384,140759,PGC038384,3270.66259766,47.2777633667,16.3197071899,16.4135773529,16.3762123932,15.62,,
181.59495,-44.44844,38391,,ESO_267-_G_016,2987.0,,,,,12.88,10.611,0.07
181.595845676,52.7111112993,38392,161048,NGC_4102,836.001281738,16.2564640045,11.5724758622,11.098631334,10.6757530686,10.23,7.708,0.016
181.650708074,25.113898145,38405,119573,PGC038405,3163.05786133,44.3425674438,16.4195423324,16.5247097213,16.4782142837,15.71,13.585,0.151
181.6701,-29.76025,38411,,g1206408-294537,1896.0,,,,,9.4,7.5,0.015
181.6869,-29.76823,38417,,NGC4106,2180.0,,,,,9.49,7.522,0.015
181.685680688,67.1631643029,38423,161063,NGC_4108,2570.00390625,39.2929191589,13.0827985091,12.806772737,12.5898404403,12.27,9.804,0.031
181.7214,-36.27225,38431,,ESO379-027,2859.0,,,,,13.82,12.986,0.188
181.721400015,55.1684399041,38432,41687,PGC038432,2537.47583008,39.1659126282,15.8336189362,15.7024295899,15.5812328431,15.11,14.113,0.244
181.762427814,43.066431622,38440,140783,NGC_4111,807.001281738,15.9839544296,11.4655780697,10.8025665188,10.5248126888,9.24,7.548,0.016
181.78965,-40.20803,38452,,g1207095-401229,2714.0,,,,,11.62,9.17,0.029
